what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.0.v20090520-1905,"org.eclipse.equinox.p2.updatechecker",1521773763009
started,bundle,org.eclipse.equinox.registry,3.4.100.v20090520-1800,"org.eclipse.equinox.registry",1521773763009
started,bundle,org.eclipse.equinox.security,1.0.100.v20090520-1800,"org.eclipse.equinox.security",1521773763010
started,bundle,org.eclipse.equinox.util,1.0.100.v20090520-1800,"org.eclipse.equinox.util",1521773763010
started,bundle,org.eclipse.help,3.4.1.v20090805_35x,"org.eclipse.help",1521773763010
started,bundle,org.eclipse.jsch.core,1.1.100.I20090430-0408,"org.eclipse.jsch.core",1521773763011
started,bundle,org.eclipse.ltk.core.refactoring,3.5.0.v20090513-2000,"org.eclipse.ltk.core.refactoring",1521773763011
started,bundle,org.eclipse.mylyn.commons.net,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.commons.net",1521773763011
started,bundle,org.eclipse.team.cvs.core,3.3.200.I20090430-0408,"org.eclipse.team.cvs.core",1521773763011
started,bundle,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.ui",1521773763012
started,bundle,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console",1521773763012
started,bundle,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.editors",1521773763012
started,bundle,org.eclipse.ui.forms,3.4.1.v20090714_35x,"org.eclipse.ui.forms",1521773763013
started,bundle,org.eclipse.ui.intro.universal,3.2.300.v20090526,"org.eclipse.ui.intro.universal",1521773763013
started,bundle,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.resources",1521773763013
started,bundle,org.eclipse.ui.net,1.2.1.r35x_20090812-1200,"org.eclipse.ui.net",1521773763013
started,bundle,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views",1521773763014
started,bundle,org.eclipse.update.configurator,3.3.0.v20090312,"org.eclipse.update.configurator",1521773763014
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1521773763014
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1521773763014
started,bundle,com.altera.sbtgui.integration,10.1.0.153,"com.altera.sbtgui.integration",1521773763016
started,bundle,com.altera.sbtgui.launch,10.1.0.153,"com.altera.sbtgui.launch",1521773763017
started,bundle,com.altera.sbtgui.project,10.1.0.153,"com.altera.sbtgui.project",1521773763017
started,bundle,com.altera.sbtgui.ui,10.1.0.153,"com.altera.sbtgui.ui",1521773763017
started,bundle,com.altera.systemconsole,10.1.0.153,"com.altera.systemconsole",1521773763017
started,bundle,com.altera.utilities,10.1.0.153,"com.altera.utilities",1521773763017
started,bundle,org.eclipse.cdt.core,5.1.2.201002161416,"org.eclipse.cdt.core",1521773763018
started,bundle,org.eclipse.cdt.make.ui,6.0.1.201002161416,"org.eclipse.cdt.make.ui",1521773763018
started,bundle,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui",1521773763019
started,bundle,org.eclipse.core.expressions,3.4.101.R35x_v20100209,"org.eclipse.core.expressions",1521773763019
started,bundle,org.eclipse.core.filesystem,1.2.1.R35x_v20091203-1235,"org.eclipse.core.filesystem",1521773763020
started,bundle,org.eclipse.core.resources,3.5.2.R35x_v20091203-1235,"org.eclipse.core.resources",1521773763020
started,bundle,org.eclipse.debug.core,3.5.1.v20091103_r352,"org.eclipse.debug.core",1521773763021
started,bundle,org.eclipse.epp.usagedata.gathering,1.1.1.R201001291118,"org.eclipse.epp.usagedata.gathering",1521773763021
started,bundle,org.eclipse.epp.usagedata.recording,1.1.1.R201001291118,"org.eclipse.epp.usagedata.recording",1521773763021
started,bundle,org.eclipse.equinox.app,1.2.1.R35x_v20091203,"org.eclipse.equinox.app",1521773763021
started,bundle,org.eclipse.equinox.frameworkadmin.equinox,1.0.101.R35x_v20091214,"org.eclipse.equinox.frameworkadmin.equinox",1521773763021
started,bundle,org.eclipse.equinox.p2.director,1.0.101.R35x_v20100112,"org.eclipse.equinox.p2.director",1521773763022
started,bundle,org.eclipse.equinox.p2.engine,1.0.102.R35x_v20091117,"org.eclipse.equinox.p2.engine",1521773763022
started,bundle,org.eclipse.equinox.p2.repository,1.0.1.R35x_v20100105,"org.eclipse.equinox.p2.repository",1521773763022
started,bundle,org.eclipse.equinox.preferences,3.2.301.R35x_v20091117,"org.eclipse.equinox.preferences",1521773763022
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,1.0.101.R35x_v20100209,"org.eclipse.equinox.simpleconfigurator.manipulator",1521773763023
started,bundle,org.eclipse.jface,3.5.2.M20100120-0800,"org.eclipse.jface",1521773763023
started,bundle,org.eclipse.mylyn.bugzilla.core,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1521773763023
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1521773763024
started,bundle,org.eclipse.mylyn.commons.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.commons.ui",1521773763024
started,bundle,org.eclipse.mylyn.context.core,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.context.core",1521773763024
started,bundle,org.eclipse.mylyn.context.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.context.ui",1521773763024
started,bundle,org.eclipse.mylyn.monitor.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.monitor.ui",1521773763025
started,bundle,org.eclipse.mylyn.tasks.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.tasks.ui",1521773763025
started,bundle,org.eclipse.mylyn.team.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.team.ui",1521773763026
started,bundle,org.eclipse.team.core,3.5.1.r35x_20100113-0800,"org.eclipse.team.core",1521773763027
started,bundle,org.eclipse.team.cvs.ui,3.3.202.r35x_20090930-0800,"org.eclipse.team.cvs.ui",1521773763028
started,bundle,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui",1521773763028
started,bundle,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.ide",1521773763029
started,bundle,org.eclipse.ui.intro,3.3.2.v20100111_35x,"org.eclipse.ui.intro",1521773763029
started,bundle,org.eclipse.ui.navigator,3.4.2.M20100120-0800,"org.eclipse.ui.navigator",1521773763030
started,bundle,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"org.eclipse.ui.workbench",1521773763030
started,bundle,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.workbench.texteditor",1521773763030
os,sysinfo,,,"win32",1521773763032
arch,sysinfo,,,"x86",1521773763032
ws,sysinfo,,,"win32",1521773763032
locale,sysinfo,,,"zh_TW",1521773763032
processors,sysinfo,,,"8",1521773763032
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1521773763032
java.runtime.version,sysinfo,,,"1.6.0_14-b08",1521773763032
java.specification.name,sysinfo,,,"Java Platform API Specification",1521773763032
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1521773763032
java.specification.version,sysinfo,,,"1.6",1521773763032
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1521773763032
java.version,sysinfo,,,"1.6.0_14",1521773763032
java.vm.info,sysinfo,,,"mixed mode",1521773763032
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1521773763032
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1521773763032
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1521773763032
java.vm.specification.version,sysinfo,,,"1.0",1521773763032
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1521773763032
java.vm.version,sysinfo,,,"14.0-b16",1521773763032
started,bundle,com.altera.sbtgui.core,10.1.0.153,"com.altera.sbtgui.core",1521773766238
opened,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1521773766290
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1521773766770
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1521773788649
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1521773790166
started,bundle,org.eclipse.cdt.managedbuilder.core,6.0.0.201002161416,"org.eclipse.cdt.managedbuilder.core",1521773792791
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1521773792902
started,bundle,org.eclipse.cdt.make.core,6.0.0.201002161416,"org.eclipse.cdt.make.core",1521773792904
started,bundle,org.eclipse.core.variables,3.2.200.v20090521,"org.eclipse.core.variables",1521773792910
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,5.0.100.201002161416,"org.eclipse.cdt.managedbuilder.gnu.ui",1521773793989
started,bundle,org.eclipse.search,3.5.1.r351_v20090708-0800,"org.eclipse.search",1521773803095
started,bundle,org.eclipse.compare,3.5.2.r35x_20100113-0800,"org.eclipse.compare",1521773803239
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1521773806270
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1521773820214
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1521773820487
started,bundle,org.eclipse.compare.core,3.5.0.I20090430-0408,"org.eclipse.compare.core",1521773821303
opened,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1521773821331
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1521773821473
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1521773821499
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1521773821571
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1521773824045
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1521773830470
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1521773832367
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1521773832379
executed,command,com.altera.sbtgui.project,10.1.0.153,"com.altera.sbtgui.popupmenu.removefrombuild",1521773835392
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1521773836158
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1521773839677
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1521773840918
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1521773842206
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1521773849244
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1521773865410
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1521773949054
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1521773951043
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.101.r352_v20100209,"org.eclipse.ltk.ui.refactoring",1521773958511
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1521773958602
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1521773960110
executed,command,org.eclipse.ltk.ui.refactoring,3.4.101.r352_v20100209,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1521773960115
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1521773960115
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1521773961846
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1521773962655
executed,command,org.eclipse.ltk.ui.refactoring,3.4.101.r352_v20100209,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1521773962660
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1521773962660
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1521773964729
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1521773965821
executed,command,org.eclipse.ltk.ui.refactoring,3.4.101.r352_v20100209,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1521773965827
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1521773965827
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1521773967973
closed,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1521773969479
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1521773969544
executed,command,org.eclipse.ltk.ui.refactoring,3.4.101.r352_v20100209,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1521773969549
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1521773969549
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1521773986010
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1521773998142
opened,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1521773998449
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1521773998479
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1521773998539
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1521773998616
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1521773999901
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1521774002925
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1521774002932
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1521774003113
error,log,,,"Error",1521774011610
error,log,,,"Error",1521774011720
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1521774020505
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1521774021335
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1521774022532
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.ContentOutline",1521774042952
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1521774043722
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1521774145236
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1521774151174
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1521774151186
started,bundle,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui",1521774153396
started,bundle,org.eclipse.cdt.debug.core,6.0.0.201002161416,"org.eclipse.cdt.debug.core",1521774153418
started,bundle,org.eclipse.cdt.debug.ui,6.0.0.201002161416,"org.eclipse.cdt.debug.ui",1521774153420
executed,command,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.project.buildProject",1521774157067
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1521774157335
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1521774157779
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1521774162616
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1521774162765
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1521774163556
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1521774181024
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1521774190489
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1521774196618
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1521774197214
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1521774201334
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1521774208214
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1521774208699
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1521774210115
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1521774211351
executed,command,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.project.buildProject",1521774213842
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1521774216770
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1521774217178
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.cdt.internal.ui.text.correction.CSelectRulerAction",1521774217695
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.cdt.internal.ui.text.correction.CSelectRulerAction",1521774217832
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1521774226351
executed,command,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.project.buildProject",1521774228411
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1521774236370
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1521774238760
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1521774238768
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1521774243678
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1521774268601
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1521774277119
executed,command,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.project.buildProject",1521774278850
executed,command,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.project.buildProject",1521774282802
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1521774283448
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1521774293598
executed,command,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.project.buildProject",1521774295978
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1521774297593
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.cdt.internal.ui.text.correction.CSelectRulerAction",1521774298094
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1521774302778
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1521774303317
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1521774316664
executed,command,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.project.buildProject",1521774318498
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1521774320348
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1521774324156
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1521774326361
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.selectAll",1521774327376
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1521774327682
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1521774328630
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1521774329737
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1521774329750
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1521774331357
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1521774331446
closed,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1521774331446
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1521774341361
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1521774342742
executed,command,org.eclipse.ltk.ui.refactoring,3.4.101.r352_v20100209,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1521774342745
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1521774342745
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1521774345498
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1521774352468
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1521774353635
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1521774355804
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1521774357812
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1521774361388
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1521774365191
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1521774389473
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1521774391122
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1521774400268
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1521774406871
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1521774427897
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1521774428172
opened,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1521774428229
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1521774428261
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1521774428268
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1521774428317
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1521774431640
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1521774433713
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1521774436981
executed,command,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.project.buildProject",1521774438977
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1521774439243
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1521774456738
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1521774461110
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1521774465222
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1521774473609
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1521774481826
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1521774485764
executed,command,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.project.buildProject",1521774488281
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1521774488544
